YEAR,DISTRICT,UPAZILA/THANA,EIIN,INSTITUTE NAME,CLASS_SIX_AGE_UNDER11,CLASS_SIX_AGE11,CLASS_SIX_AGE12,CLASS_SIX_AGE13,CLASS_SIX_AGE14,CLASS_SIX_AGE15,CLASS_SIX_AGE_UPER15,CLASS_SEVEN_AGE_UNDER11,CLASS_SEVEN_AGE11,CLASS_SEVEN_AGE12,CLASS_SEVEN_AGE13,CLASS_SEVEN_AGE14,CLASS_SEVEN_AGE15,CLASS_SEVEN_AGE_UPER15,CLASS_EIGHT_AGE_UNDER11,CLASS_EIGHT_AGE11,CLASS_EIGHT_AGE12,CLASS_EIGHT_AGE13,CLASS_EIGHT_AGE14,CLASS_EIGHT_AGE15,CLASS_EIGHT_AGE_UPER15,CLASS_NINE_AGE_UNDER11,CLASS_NINE_AGE11,CLASS_NINE_AGE12,CLASS_NINE_AGE13,CLASS_NINE_AGE14,CLASS_NINE_AGE15,CLASS_NINE_AGE_UPER15,CLASS_TEN_AGE_UNDER11,CLASS_TEN_AGE11,CLASS_TEN_AGE12,CLASS_TEN_AGE13,CLASS_TEN_AGE14,CLASS_TEN_AGE15,CLASS_TEN_AGE_UPER15
2016,KHULNA,KOYRA,117242,KOYRA MADINABAD SECONDARY SCHOOL AND TECHNICAL COLLEGE,31,38,78,32,10,2,,,33,28,80,15,5,5,,15,35,62,30,10,5,,,2,5,28,45,47,,,,3,10,28,36
2016,KHULNA,PAIKGACHHA,117243,THE RISING SUN JUNIOR HIGH SCHOOL,21,17,,,,,,,17,22,,,,,,,7,19,5,,,,,,,,,,,,,,,,
2016,KHULNA,PAIKGACHHA,117245,AGARGHATA SECONDARY SCHOOL,50,50,24,0,0,0,0,0,30,80,40,3,0,0,0,0,18,80,60,0,0,0,0,0,13,60,70,10,0,0,0,0,20,30,17
2016,KHULNA,PAIKGACHHA,117247,KAPILMUNI SAHACHARI VIDYAMANDIR,,9,128,85,,,,,,21,117,82,,,,,6,119,42,,,,,,101,109,29,,,,,,42,62,24
2016,KHULNA,PAIKGACHHA,117248,GAZALIA SECONDARY GIRLS SCHOOL,26,24,6,4,,1,,,9,29,8,,,,,2,5,32,10,1,1,,,1,9,17,10,6,,,,3,12,12,4
2016,KHULNA,PAIKGACHHA,117249,RARULI BHUBAN MOHINI GIRLS HIGH SCHOOL,2,31,8,,,,,,7,29,2,,,,,,5,31,2,,,,,,10,32,1,,,,,,13,20,2
2016,KHULNA,PAIKGACHHA,117250,BHOLANATH SUKHADA SUNDARI SECONDARY SCHOOL,35,127,,,,,,,50,125,,,,,,,65,105,,,,,,,32,160,,,,,,,,144,6
2016,KHULNA,PAIKGACHHA,117251,HARIDHALI UNION HIGH SCHOOL,10,90,10,,,,,,15,85,14,,,,,,7,105,10,,,,,,7,100,8,,,,,,6,114,10
2016,KHULNA,PAIKGACHHA,117252,K.D. SAHAPARA HIGH SCHOOL,,78,,,,,,,,99,,,,,,,,128,,,,,,,,103,,,,,,,,90,
2016,KHULNA,PAIKGACHHA,117253,B. K. A. S. M. INISTITUTION,,40,10,3,,,,,,45,10,3,,,,,,48,8,3,,,,,,50,3,2,,,,,,48,3
2016,KHULNA,PAIKGACHHA,117254,GARAIKHALI ALAMSHAHI INSTITUTE,49,33,19,,,,,,16,65,17,,,,,,17,65,16,,,,,,,58,24,,,,,,,61,17
2016,KHULNA,PAIKGACHHA,117255,CHANDKHALI BAHUMUKHI SECONDARY SCHOOL,6,38,29,9,5,0,0,0,2,40,50,12,2,0,0,0,5,50,27,5,2,0,0,0,11,85,8,4,0,0,0,0,55,30,5
2016,KHULNA,PAIKGACHHA,117256,CHARBANDHA HIGH SCHOOL,6,15,22,17,6,,,13,27,19,7,1,,,0,3,22,17,16,9,1,0,0,5,19,25,12,5,0,0,0,0,40,19,4
2016,KHULNA,PAIKGACHHA,117258,DARUN MALLIK D.H.K HIGH SCHOOL,3,10,12,3,,,,4,10,11,5,,,,4,18,13,2,,,,9,17,6,6,,,,5,6,22,4,,,
2016,KHULNA,PAIKGACHHA,117259,BAGULAR CHAK A.K.P.M.M HIGH SCHOOL,1,22,11,5,,,,,,13,14,10,,,,,7,12,22,5,,,,,,26,32,2,,,,,,9,30
2016,KHULNA,PAIKGACHHA,117260,KAPILMUNI MEHERUNNESSA GIRLS HIGH SCHOOL,12,140,8,,,,,0,9,132,13,,,,0,0,11,130,4,,,0,0,0,5,130,7,,0,0,0,0,2,87,5
2016,KHULNA,PAIKGACHHA,117261,HARIDSKATI BEGUM JALAL UDDIN  GIRLS HIGH SCHOOL,10,40,,,,,,,11,9,5,5,1,,,,16,15,7,1,1,,,1,10,14,8,4,,,,,8,5,8
2016,KHULNA,PAIKGACHHA,117262,SAHEED KAMRUL MEMORIAL HIGH SCHOOL,16,63,90,25,,,,16,66,87,41,,,,,12,81,140,,,,,,,104,100,,,,,,35,128,27,
2016,KHULNA,PAIKGACHHA,117263,A B D P LATA M M HIGH SCHOOL,13,22,9,5,3,2,4,3,9,21,6,4,4,2,0,0,10,14,14,3,2,0,0,2,6,21,11,7,0,0,0,1,5,19,15
2016,KHULNA,PAIKGACHHA,117264,AMURKATA RANGDHANU HIGH SCHOOL,27,13,,,,,,,9,38,4,,,,,,7,36,3,,,,,,5,33,2,,,,,,5,23,5
2016,KHULNA,PAIKGACHHA,117265,LASKER KARULIA HIGH SCHOOL,,40,16,,,,,,,46,10,,,,,,,8,30,,,,,,,6,40,,,,,,,8,30
2016,KHULNA,PAIKGACHHA,117266,KAPATAKSHI HIGH SCHOOL,35,20,9,,,,,,10,40,10,,,,,,15,44,6,,,,,,13,30,10,,,,,,,15,3
2016,KHULNA,PAIKGACHHA,117267,K.G.H.F.MOWKHALI UNITED ACADEMY,,94,14,,,,,,,80,14,,,,,,,64,14,,,,,,,55,5,,,,,,13,64,
2016,KHULNA,PAIKGACHHA,117268,B G P SHAMUK POTA HIGH SCHOOL,20,24,10,,,,,,,30,28,,,,,,,26,23,,,,,,,20,36,,,,,,,20,9
2016,KHULNA,PAIKGACHHA,117269,HATBARI MILONI HIGH SCHOOL,14,32,13,,,,,8,49,2,3,,,,,20,31,3,,,,,,4,32,12,4,,,,,8,19,23,2
2016,KHULNA,PAIKGACHHA,117270,KHARIA SECONDARY SCHOOL,4,10,20,8,,,,,15,16,6,,,,,,11,12,8,,,,,,7,30,8,,,,,7,17,5,
2016,KHULNA,PAIKGACHHA,117271,SAMMILANI BIDYA NIKETAN,10,11,7,3,4,1,,,4,17,13,7,,1,,1,8,13,9,11,6,,,2,4,15,12,9,,,,,,21,9
2016,KHULNA,PAIKGACHHA,117273,KUMKHALI B B GIRLS HIGH SCHOOL,3,16,13,3,,,,,2,17,9,2,,,,,2,20,4,1,,,,,1,13,4,1,,,,,,14,1
2016,KHULNA,PAIKGACHHA,117274,A G R M H HIGH SCHOOL,3,11,12,11,,,,,17,11,7,1,,,,3,10,18,4,,,,,9,4,5,16,1,,,,,20,14,1
2016,KHULNA,PAIKGACHHA,117276,ALOKEDWIP SECONDARY SCHOOL,8,12,4,,,,,,4,20,3,,,,,,,5,25,5,,,,,5,15,10,1,,,,,6,25,1
2016,KHULNA,PAIKGACHHA,117277,KATIPARA HIGH SCHOOL,12,49,26,,,,,,10,36,14,,,,,,8,25,24,,,,,,14,26,15,,,,,,22,17,4
2016,KHULNA,PAIKGACHHA,117278,ADARSHA GIRLS HIGH SCHOOL,3,25,12,2,2,,,,3,9,18,9,6,,,,12,13,4,1,,,,,11,12,2,,,,,,15,15,1
2016,KHULNA,PAIKGACHHA,117280,KUMKHALI HIGH SCHOOL,,33,12,6,,,,,,32,14,4,,,,,,27,16,4,,,,,,25,12,5,,,,,,17,14
2016,KHULNA,PAIKGACHHA,117281,TOWN HIGH SCHOOL,40,58,,,,,,,46,40,,,,,,,50,17,,,,,,,55,6,,,,,,,,50,4
2016,KHULNA,PAIKGACHHA,117282,UDAYAN GIRLS HIGH SCHOOL,,5,10,2,,,,,,7,15,5,,,,,,10,12,6,,,,,,9,4,,,,,,3,8,
2016,KHULNA,PAIKGACHHA,117283,SHAID ZIA GIRLS HIGH SCHOOL,10,105,,,,,,,13,116,,,,,,,10,100,,,,,,,14,82,,,,,,,14,40,
2016,KHULNA,PAIKGACHHA,117284,HARIDHALI UNION GIRLS HIGH SCHOOL,2,25,1,,,,,,2,23,2,,,,,,2,29,1,,,,,,3,30,,,,,,,3,9,1
2016,KHULNA,PAIKGACHHA,117285,KHARIA GIRLS HIGH SCHOOL,4,16,1,,,,,,6,22,2,,,,,,,24,4,,,,,,,15,2,,,,,,,12,1
2016,KHULNA,PAIKGACHHA,117286,K H B SECONDARY GIRLS SCHOOL,10,9,,,,,,,13,12,,,,,,15,10,,,,,,,18,8,,,,,,,15,5,,
2016,KHULNA,PAIKGACHHA,117287,PAIKGACHA VILLAGE HIGH SCHOOL,20,16,,,,,,,,25,8,,,,,,,14,30,,,,,,,10,10,,,,,,,20,10
2016,KHULNA,PAIKGACHHA,117290,WAZED ALI SECONDARY SCHOOL,,40,3,,,,,,,30,5,,,,,,,30,7,,,,,,,31,,,,,,,,25,5
2016,KHULNA,PAIKGACHHA,117291,K.R.R SECONDARY SCHOOL,5,73,2,,,,,,7,70,3,,,,,,7,75,5,,,,,,,70,4,,,,,,,38,3
2016,KHULNA,PAIKGACHHA,117292,KATA BUNIA JUNIOR SCHOOL,,24,2,,,,,,,24,,,,,,,,25,,,,,,,,,,,,,,,,,
2016,KHULNA,PAIKGACHHA,117293,KUMKHALI ADARSHA JUNIOR SCHOOL,,35,13,,,,,,,30,9,,,,,,,33,3,,,,,,,,,,,,,,,,
2016,KHULNA,PAIKGACHHA,117294,BAIN BARIA JUNIOR GIRLS SCHOOL,,40,14,1,,,,,,40,5,,,,,,,25,5,,,,,,,,,,,,,,,,
2016,KHULNA,PAIKGACHHA,117295,S.M. A. MAZED GIRLS HIGH SCHOOL,,12,20,,,,,,,14,16,,,,,,,16,19,,,,,,,11,9,,,,,,,8,12
2016,KHULNA,PAIKGACHHA,117296,DELUTY SECONDARY  SCHOOL,9,10,12,7,,,,,10,,20,5,3,,,,,15,8,3,,,,,,5,20,7,,,,,1,29,8
2016,KHULNA,PAIKGACHHA,117327,R.K.B.K HARISH CHANDRA COLLEGEATE SCHOOL,3,40,52,5,,,,2,38,50,4,,,,,5,70,9,,,,,,2,65,4,,,,,,6,80,6,
2016,KHULNA,PAIKGACHHA,117328,LAKSHIMIKHOLA HIGHER SECONDARY SCHOOL,7,43,39,9,2,,,,1,39,64,8,7,1,,,3,34,40,5,3,,,1,4,27,41,26,,,,,6,59,11
2016,KHULNA,PAIKGACHHA,131160,SREE KANTHO K.R. JU HIGH SCHOOL,,51,,,,,,,,42,,,,,,,,29,,,,,,,,,,,,,,,,,
2016,KHULNA,PAIKGACHHA,136721,MUKTIJODDHA JUNIOR GIRL'S SCHOOL,,16,3,,,,,,,15,2,,,,,,,15,1,,,,,,,,,,,,,,,,
2016,KHULNA,PHULTALA,117116,SHIROMONI SECONDARY SCHOOL,160,50,32,,,,,,150,50,29,,,,,,155,60,18,,,,,,130,58,25,,,,,,135,60,23
2016,KHULNA,PHULTALA,117329,PAIGRAM KASBA HIGH SCHOOL,20,25,12,3,,,,,32,34,15,5,,,,,32,28,12,4,,,,,32,29,11,2,,,,12,14,10,8
2016,KHULNA,PHULTALA,117330,PHULTALA RE-UNION  SCHOOL AND COLLEGE,153,95,27,,,,,,140,143,45,,,,,,,123,87,130,,,,,,112,97,19,,,,,141,79,8
2016,KHULNA,PHULTALA,117334,DAMODAR M.M.HIGH SCHOOL,107,51,21,,,,,45,110,4,,,,,,,132,23,15,9,,,,22,88,25,20,,,,,,76,37,24
2016,KHULNA,PHULTALA,117336,ALKA MILANI SECONDARY SCHOOL,23,66,12,,,,,,24,71,17,,,,,,25,80,19,,,,,,9,64,12,,,,,,19,66,18
2016,KHULNA,PHULTALA,117337,B. P. G. D. UNION HIGH SCHOOL,75,32,,,,,,,21,30,16,,,,,,35,25,11,,,,,,76,25,3,,,,,,18,51,24
2016,KHULNA,PHULTALA,117339,GARAKHOLA HIGH SCHOOL,12,14,10,,,,,,13,29,12,,,,,,16,27,13,,,,,,15,19,4,,,,,,12,21,3
2016,KHULNA,PHULTALA,117340,POTIABANDHA SUKLA SARANIKA GIRLS H/S,12,21,,,,,,,5,30,,,,,,,,27,6,,,,,,,5,24,,,,,,,3,20
2016,KHULNA,PHULTALA,117341,TOLNA J.P.D.S GIRLS SECONDARY SCHOOL,,112,19,,,,,,,80,22,,,,,,,90,31,,,,,,,95,,,,,,,10,60,
2016,KHULNA,PHULTALA,117342,MOSHIALI SECONDARY SCHOOL,11,25,42,,,,,,61,29,,,,,,,52,22,,,,,,,36,44,,,,,,30,13,,
2016,KHULNA,PHULTALA,117343,ATRA GIRLS HIGH SCHOOL,8,16,4,5,,,,,10,15,6,4,,,,1,10,11,2,5,,,,,10,11,4,2,,,,,9,10,7
2016,KHULNA,PHULTALA,117344,ABDUL LATIF MEMORIAL HIGH SCHOOL,55,40,,,,,,116,36,80,,,,,96,,6,60,30,,,99,,,,73,26,,79,,,,,67,12
2016,KHULNA,PHULTALA,117345,RARIPARA SECONDARY SCHOOL,,46,,,,,,,,61,,,,,,,,54,,,,,,,,56,,,,,,,,34,
2016,KHULNA,PHULTALA,117346,DHOPAKHOLA HIGH SCHOOL,5,45,5,,,,,,7,46,3,,,,,,5,46,5,,,,,,6,36,4,,,,,,4,18,2
2016,KHULNA,PHULTALA,117357,JAMIRA BAZAR ASMOTIA SCHOOL AND SCHOOL,0,7,227,17,0,0,0,0,0,11,201,2,0,0,0,0,0,67,131,8,0,0,0,0,0,187,81,5,0,0,0,0,0,19,202
2016,KHULNA,PHULTALA,133195,ENGINEER  KAMAL   UDDIN  COLLEGIATE SCHOOL,8,30,3,,,,,,2,26,5,,,,,,2,26,5,,,,,,10,28,5,,,,,,2,18,
2016,KHULNA,PHULTALA,136809,"BANGLADESH KRIRA SHIKKHA PROTISTHAN SCHOOL,KHULNA",10,,2,,,,,,,15,10,,,,,,,16,9,,,,,,,20,10,,,,,,,,
2016,KHULNA,RUPSA,117359,HOME OF JOY SCHOOL,,10,5,4,,,,,,8,6,3,,,,,,7,4,2,,,,,,6,3,1,,,,,,6,3
2016,KHULNA,RUPSA,117360,PITHAVOGE D.G.C. HIGH SCHOOL,23,112,26,,,,,,16,101,24,,,,,,23,110,42,,,,,,32,102,14,,,,,,21,75,
2016,KHULNA,RUPSA,117361,SHAMSUR RAHMAN  SECONDARY SCHOOL,45,70,13,,,,,0,27,91,9,,,,0,0,103,9,,,,0,0,0,97,23,,,0,0,0,0,4,56,
2016,KHULNA,RUPSA,117362,GAZI MEMORIAL SECONDARY SCHOOL,7,51,83,34,,,,,9,92,71,12,,,,,5,88,80,7,,,,,12,56,55,,,,,,50,42,5
2016,KHULNA,RUPSA,117363,BELFULIA ISMIA HIGH SCHOOL,25,420,5,,,,,,450,40,,,,,,,418,4,,,,,,,316,45,,,,,,,230,13,
2016,KHULNA,RUPSA,117364,J.K.S. SECONDARY GIRL'S SCHOOL,50,100,63,,,,,,47,100,49,,,,,,55,110,15,,,,,,52,90,53,,,,,,50,65,6
2016,KHULNA,RUPSA,117365,J B M HIGH SCHOOL,2,38,55,25,15,,,,5,25,48,45,,,,,6,52,38,10,,,,,6,52,18,13,,,,,45,32,10
2016,KHULNA,RUPSA,117366,AJAGARAH HIGH SCHOOL,89,83,,,,,,,95,22,,,,,,,77,16,12,,,,,,,,116,12,,,,,,67,27
2016,KHULNA,RUPSA,117367,NAIHATI SECONDARY  SCHOOL,0,155,15,0,0,0,0,0,3,147,10,0,0,0,0,0,20,163,0,0,0,0,0,0,5,135,0,0,0,0,0,0,90,7,0
2016,KHULNA,RUPSA,117369,NABINAGAR ISLAMIC MISSION SECONDARY SCHOOL,74,20,,,,,,,82,21,,,,,,,53,19,,,,,,,43,19,,,,,,,49,5,
2016,KHULNA,RUPSA,117370,DOBA MULTI HIGH SCHOOL,2,55,12,2,,,,,4,61,1,2,,,,3,22,33,12,,,,,,1,61,8,,,,,,2,45,13
2016,KHULNA,RUPSA,117371,ALAIPUR UNITED  HIGH SCHOOL,,20,49,,,,,,,10,12,,,,,,,40,31,,,,,,,40,11,,,,,,,30,2
2016,KHULNA,RUPSA,117372,KISHOR KALYAN HIGH SCHOOL,5,10,5,25,,,,,5,10,10,20,,,,,5,5,20,5,,,,,8,25,2,,,,,,10,15,8
2016,KHULNA,RUPSA,117373,SHIALLY SECONDARY SCHOOL,21,126,4,,,,,,5,136,9,,,,,,17,148,8,,,,,,15,122,6,,,,,,11,79,7
2016,KHULNA,RUPSA,117374,KAZDIA GIRLS HIGH SCHOOL,,31,,,,,,,,54,,,,,,,,38,,,,,,,,30,,,,,,,,41,
2016,KHULNA,RUPSA,117375,PATHARGHATA SECONDARY SCHOOL,,18,45,,,,,,,42,33,,,,,,29,30,,,,,,,28,20,,,,,,,9,16,
2016,KHULNA,RUPSA,117376,ANANDA NAGAR ADARSHA SECONDARY SCHOOL,,40,8,,,,,,,50,13,,,,,,,41,8,,,,,,,21,7,,,,,,12,6,
2016,KHULNA,RUPSA,117377,GOARA HAFIZUR RAHMAN HIGH SCHOOL,2,17,24,9,4,5,,8,25,14,5,4,4,,,4,25,24,6,3,3,,,7,50,13,3,3,,,2,4,15,24,3
2016,KHULNA,RUPSA,117378,NAIHATY SECONDARY GIRLS SCHOOL,6,60,120,24,,,,,4,95,62,31,8,,,,15,160,50,9,,,,,48,55,50,2,,,,,21,65,30
2016,KHULNA,RUPSA,117379,BAMANDANGA   HIGH  SCHOOL,,35,15,5,,,,,,48,12,2,,,,,,29,8,4,,,,,,27,5,2,,,,,,12,3
2016,KHULNA,RUPSA,117396,KAZDIA HIGHER SECONDARY SCHOOL,2,108,56,,,,,,43,108,23,,,,,,33,101,47,,,,,,21,108,27,,,,,5,12,74,7
2016,KHULNA,RUPSA,134322,COMRED RATAN SEN COLLEGATE GIRLS SCHOOL,0,35,13,9,,,,,,42,18,5,,,,,,37,17,6,,,,,21,15,14,,,,,,13,10,4
2016,KHULNA,SONADANGA,117397,"P.W.D  SECONDARY SCHOOL, KHULNA",30,46,,,,,,,20,40,16,,,,,,17,45,31,,,,,,,18,65,5,,,,,,38,11
2016,KHULNA,SONADANGA,117398,LIONS SCHOOL AND COLLEGE KHULNA,70,32,29,12,3,0,0,55,50,40,8,0,0,0,0,20,50,45,2,,,0,0,15,40,50,20,12,0,0,0,35,36,30,8
2016,KHULNA,SONADANGA,117399,H.R.H. PRINCE AGA KHAN HIGH SCHOOL,29,99,23,,,,,,25,109,20,,,,,,20,129,,,,,,,132,21,,,,,,,129,38,
2016,KHULNA,SONADANGA,117400,PALLIMANGAL HIGH SCHOOL,12,34,10,2,,,,,32,30,2,,,,,,,45,31,3,,,,,,35,7,,,,,,23,32,5
2016,KHULNA,SONADANGA,117401,PALLIMONGAL GIRLS HIGH SCHOOL,30,15,5,,,,,5,23,12,2,,,,,11,24,8,5,,,,,5,20,12,6,,,,,,18,10,2
2016,KHULNA,SONADANGA,117402,KHULNA  COLLEGIATE  SCHOOL,58,20,,,,,,,45,15,,,,,,,55,14,,,,,,,60,,,,,,,,69,20,
2016,KHULNA,SONADANGA,117404,KHULNA TEXTILE MILLS HIGH SCHOOL,10,31,5,5,,,,10,5,30,5,,,,4,20,30,50,,,,,,29,60,40,,,,,,,50,25,
2016,KHULNA,SONADANGA,117405,BIDYUT UNNAYAN BOARD UCHCHA BIDYALAYA SCHOOL,30,54,15,8,1,,,,30,15,13,,,,,30,15,13,,,,,,17,26,19,8,,,,,20,30,1,
2016,KHULNA,SONADANGA,117406,NAZRUL NAGAR GIRL'S HIGH SCHOOL,,,,,,,,90,,36,45,10,,,91,,30,22,30,6,3,81,,,11,55,24,4,83,,,,,24,59
2016,KHULNA,SONADANGA,117407,KHANDAKAR NASER UDDIN HIGH SCHOOL,43,,,,,,,,,28,,,,,,,,26,,,,,,,,14,,,,,,,,28,
2016,KHULNA,SONADANGA,117408,KHULNA GOVT.GIRL'S HIGH SCHOOL,0,78,47,10,0,0,0,0,0,72,78,2,0,0,0,0,69,67,3,0,0,0,0,0,85,49,6,0,0,0,0,0,82,57,0
2016,KHULNA,SONADANGA,117410,BOYRA DAK BIBHAGIA HIGH SCHOOL,13,62,,,,,,,,25,48,5,,,,,,10,60,3,,,,,,65,15,,,,,,,55,4
2016,KHULNA,SONADANGA,117411,KHULNA ISLAMIA COLLEGIATE SECONDARY SCHOOL,18,12,,,,,,,15,16,,,,,,,16,10,,,,,,,19,11,,,,,,,6,13,11
2016,KHULNA,SONADANGA,117412,ISLAMBAD COOGEIATE SCHOOL,4,20,26,69,1,,,0,13,34,23,8,,,0,0,3,34,34,10,,0,0,0,3,12,23,25,0,0,0,0,2,43,20
2016,KHULNA,SONADANGA,117413,DR. GAZI MIZANUR RAHMAN HIGH SCHOOL,,48,13,,,,,,,40,8,,,,,,,60,5,,,,,,,52,6,,,,,,5,21,6
2016,KHULNA,SONADANGA,117414,NATIONAL HIGH SCHOOL (PROP),2,16,30,6,,,,,2,28,20,3,,,,,1,36,7,,,,,,2,39,14,,,,,,4,31,3
2016,KHULNA,SONADANGA,117415,BANIA KHAMAR SECONDARY SCHOOL,20,120,4,,,,,,25,90,18,,,,,,20,120,3,,,,,,15,125,3,,,,,,10,74,11
2016,KHULNA,SONADANGA,117416,NATIONAL GIRLS HIGH  SCHOOL,,38,6,,,,,,,30,7,,,,,,,28,5,,,,,,,20,23,,,,,,,23,4
2016,KHULNA,SONADANGA,117417,PALLIMANGAL NIGHT HIGH SCHOOL,,20,17,,,,,,,15,24,,,,,,,100,400,199,,,,,,11,45,,,,,,10,34,
2016,KHULNA,SONADANGA,117418,REV.PAUL'S HIGH SCHOOL,10,68,50,20,5,,,,,63,63,,,,,,67,42,,,,,,,75,34,,,,,,,34,24,14
2016,KHULNA,SONADANGA,117419,T & T ADARSHA HIGH SCHOOL BOYRA KHULNA,52,1,4,,,,,4,14,15,2,2,1,1,0,5,16,17,5,4,1,,,,10,23,11,4,,,,2,18,22,3
2016,KHULNA,SONADANGA,117420,BOYRA SECONDARY SCHOOL,10,35,7,,,,,2,5,10,20,8,5,2,,,2,14,16,9,10,,,,50,24,6,,,,,50,30,16,
2016,KHULNA,SONADANGA,131164,SOUTH HERALD ENGLISH SCHOOL,,5,15,,,,,,,,20,,,,,,,,22,,,,,,,,10,,,,,,,,11
2016,KHULNA,SONADANGA,131413,ROSEDEL INTERNATIONAL SCHOOL,,2,13,,,,,,,3,12,,,,,,,1,13,,,,,,,2,13,,,,,,,,
2016,KHULNA,SONADANGA,134520,NOOR NAGAR JUNIOR HIGH SCHOOL,,20,20,,,,,,,20,15,,,,,,,18,17,,,,,,,16,11,,,,,,,10,7
2016,KHULNA,SONADANGA,135291,"SRISTY CENTRAL COLLEGE, KHULNA",0,16,38,17,2,1,0,0,0,4,51,3,4,1,0,0,0,5,40,3,0,0,0,0,0,21,22,2,0,0,0,0,0,12,25
2016,KHULNA,SONADANGA,136990,KHULNA UNIVERSITY SCHOOL,5,21,12,,,1,,,16,10,,1,,,,,9,11,,1,,,,,,,,,,,,,,,
2016,KHULNA,TEROKHADA,117433,PANCHOPALLY ADORSHO HIGH SCHOOL,150,48,,,,,,,100,32,,,,,,,145,27,,,,,,,101,30,,,,,,,70,31,
2016,KHULNA,TEROKHADA,117434,IKHARI KATINGA FAZLUL HUQ PILOT HIGH SCHOOL,20,80,85,,,,,,15,80,74,,,,,,20,70,71,,,,,,15,70,70,,,,,,10,57,50
2016,KHULNA,TEROKHADA,117435,INDUHATI N.C.SEC.SCHOOL,151,64,,,,,,,,135,16,,,,,,,,127,6,,,,,,,98,10,,,,,,80,25
2016,KHULNA,TEROKHADA,117436,UTTAR KHULNA S.M.A. MAJEED SMARAK HIGH SCHOOL,17,67,58,,,,,,,76,27,12,,,,,,70,34,,,,,,,82,9,,,,,,,78,12
2016,KHULNA,TEROKHADA,117437,SHAHIDPUR KHAN A SABUR MADAYAMIK VIDYALAYA,7,94,30,9,0,0,0,1,11,44,24,2,0,0,0,0,4,58,15,1,1,0,0,0,24,49,7,1,0,0,0,0,2,22,6
2016,KHULNA,TEROKHADA,117438,KOLA PATGATI HIGH SCHOOL,44,70,27,14,3,1,,3,46,55,15,1,1,,,11,70,28,3,1,1,,,3,32,20,10,5,,,,,32,11,7
2016,KHULNA,TEROKHADA,117439,SREE PUR MADHUSUDAN HIGH SCHOOL,37,28,15,1,,1,,4,65,16,2,1,,,5,66,6,1,,,,,,1,67,1,1,,,,,,52,1,1
2016,KHULNA,TEROKHADA,117440,ADARSH SHIKSHA NIKETAN,74,89,12,4,,,,,3,33,110,1,,,,,83,30,22,,,,,,66,35,8,,,,,,55,35,4
2016,KHULNA,TEROKHADA,117441,SHAHEED SMRITI SECONDARY GIRLS SCHOOL,23,115,95,,,,,,16,125,63,,,,,,11,139,58,,,,,,10,111,45,,,,,,6,109,30
2016,KHULNA,TEROKHADA,117442,CHAGLADAH UNION ADIL UDDIN SMARANIK SECONDARY SCHOOL,143,122,,,,,,,131,7,,,,,,,132,4,,,,,,,100,4,,,,,,,75,6,
2016,KHULNA,TEROKHADA,117445,PANCHAPALLI ATIAR RAHMAN HIGH SCHOOL,0,143,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,75,0
2016,KHULNA,TEROKHADA,117447,B.R.B.AJAGARAH HIGH SCHOOL,5,17,9,9,2,2,2,0,16,28,16,3,0,0,0,0,22,18,2,0,0,0,0,1,30,13,1,2,0,0,0,0,33,2,4
2016,KHULNA,TEROKHADA,117448,A F M ABDUL JALIL HIGH SCHOOL,10,65,7,,,,,,35,5,,,,,,,1,40,1,,,,,,,8,32,6,,,,,,1,35
2016,KHULNA,TEROKHADA,117449,KUSHLA ADARSHA  HIGH SCHOOL,0,57,14,0,0,0,0,0,0,42,10,11,0,0,0,0,0,45,6,0,0,0,0,0,0,35,7,0,0,0,0,0,0,27,0
2016,KHULNA,TEROKHADA,117450,SONAR TORY JUNIOR GIRLS SCHOOL,7,35,6,,,,,,10,25,10,,,,,,7,20,3,,,,,,,,,,,,,,,,
2016,KUSHTIA,BHERAMARA,117463,BHERAMARA PILOT HIGH SCHOOL,331,,,,,,,,306,,,,,,,,300,,,,,,,,275,,,,,,,,226,,
2016,KUSHTIA,BHERAMARA,117464,DHARAMPUR SECONDARY SCHOOL,30,150,80,,,,,,25,121,24,,,,,,,86,98,,,,,,,90,47,,,,,,,52,95
2016,KUSHTIA,BHERAMARA,117465,JUNIADAHA SECONDARY SCHOOL,200,10,7,,,,,,210,6,6,,,,,,145,7,8,,,,,,208,2,3,,,,,,140,8,8
2016,KUSHTIA,BHERAMARA,117466,BAHADURPUR SECONDARY SCHOOL,322,49,,,,,,,264,102,31,,,,,,208,56,78,,,,,,160,36,13,,,,,,128,25,
2016,KUSHTIA,BHERAMARA,117467,SATBARIA BHABANIPUR HIGH SCHOOL,3,112,102,47,4,,,,13,95,42,7,6,,,,7,28,107,13,,,,,5,55,109,26,,,,,3,60,21
2016,KUSHTIA,BHERAMARA,117469,BHERAMARA PILOT SECONDARYGIRLS HIGH SCHOOL,,311,9,,,,,,,320,9,,,,,,,269,11,,,,,,,163,4,,,,,,,136,4
2016,KUSHTIA,BHERAMARA,117470,SHOLODAG SECONDARY SCHOOL,6,30,43,29,14,0,0,0,6,81,21,2,0,0,0,0,5,53,51,2,0,0,0,0,0,75,6,,0,0,0,0,0,59,20
